Depth;ABDCQF01;ABDCQF02;ABDCQF03;ABDCQF04;BS;CALI;DRHO;DT;DTS;GR;NPHI;PEF;RACEHM;RACELM;RHOB;ROP;RPCEHM;RPCELM;RT
3100;2.6029;2.5994;2.6155;2.6103;8.5;8.5781;0.0464;60.6463;105.5244;8.3222;0.0481;7.5681;10.7846;10.9684;2.6067;10.9902;10.181;10.7642;10.181
3100.1;2.6059;2.599;2.6138;2.6104;8.5;8.5781;0.0463;60.6713;105.6136;8.5168;0.0481;7.586;10.6471;10.9314;2.6061;10.9919;10.0395;10.6273;10.0395
3100.2;2.6103;2.6015;2.6136;2.6081;8.5;8.5781;0.047;60.707;105.7153;8.3134;0.0483;7.6333;10.5145;10.6861;2.6063;10.9937;9.9846;10.5432;9.9846
3100.3;2.6141;2.6053;2.6156;2.6064;8.5;8.5781;0.0483;60.7455;105.8204;8.6389;0.0486;7.6751;10.3946;10.4294;2.6078;11.0048;9.9122;10.4359;9.9122
3100.4;2.6144;2.6074;2.6187;2.6051;8.5;8.5781;0.0491;60.784;105.9253;8.2602;0.0488;7.6777;10.2933;10.2449;2.6091;11.016;9.8524;10.3483;9.8524
3100.5;2.6107;2.6057;2.6203;2.6027;8.5;8.5781;0.0484;60.8489;105.9985;8.7009;0.049;7.6355;10.2221;10.1721;2.6083;11.0271;9.8056;10.256;9.8056
3100.6;2.6058;2.6009;2.6184;2.5996;8.5;8.5781;0.0468;60.923;106.061;8.7252;0.0495;7.5831;10.1357;9.9851;2.605;11.0356;9.7927;10.1817;9.7927
3100.7;2.6007;2.596;2.6138;2.5962;8.5;8.5781;0.0455;60.9969;106.1237;8.7694;0.0503;7.5569;10.0604;9.822;2.6007;11.0441;9.8832;10.1892;9.8832
3100.8;2.5968;2.5921;2.6083;2.5923;8.5;8.5781;0.0445;61.0543;106.3023;8.7219;0.0509;7.5588;9.9533;9.5816;2.5961;11.0526;9.888;10.1217;9.888
3100.9;2.5956;2.5896;2.604;2.5892;8.5;8.5781;0.0442;61.1045;106.5316;8.8655;0.0511;7.576;9.8106;9.4354;2.5928;11.0562;9.7108;9.9183;9.7108
3101;2.5981;2.5882;2.6015;2.5894;8.5;8.5781;0.0445;61.1547;106.7608;8.7423;0.051;7.5914;9.7247;9.288;2.5919;11.0599;9.6181;9.7579;9.6181
3101.1;2.6028;2.5889;2.6011;2.5937;8.5;8.5781;0.0449;61.1826;106.9635;8.3343;0.051;7.6029;9.6458;9.0891;2.5936;11.0636;9.7345;9.7616;9.7345
3101.2;2.6051;2.594;2.602;2.5993;8.5;8.5781;0.0452;61.1986;107.1518;8.6925;0.0511;7.612;9.5486;8.8811;2.5969;11.078;9.9549;9.8357;9.9549
3101.3;2.6016;2.6009;2.6034;2.6034;8.5;8.5781;0.045;61.2145;107.3402;8.8395;0.0512;7.6098;9.5021;8.7401;2.5998;11.0925;10.0739;9.836;10.0739
3101.4;2.5937;2.6065;2.6056;2.6047;8.5;8.5781;0.0445;61.1952;107.5017;8.7041;0.0512;7.5977;9.4763;8.6251;2.6015;11.1069;10.2163;9.855;10.2163
3101.5;2.5866;2.6074;2.6077;2.6034;8.5;8.5781;0.0442;61.1524;107.6455;8.656;0.0508;7.5869;9.4141;8.4703;2.6015;11.1042;10.5719;9.9626;10.5719
3101.6;2.5862;2.6054;2.6078;2.6025;8.5;8.5781;0.0444;61.1098;107.7894;8.8144;0.0501;7.5947;9.3518;8.2657;2.6009;11.1015;10.4886;9.8196;10.4886
3101.7;2.5928;2.6041;2.6058;2.6029;8.5;8.5781;0.0452;61.132;107.9593;8.7667;0.0495;7.6059;9.2861;8.0365;2.601;11.0987;9.6185;9.2165;9.6185
3101.8;2.6015;2.6054;2.6024;2.6038;8.5;8.5781;0.0464;61.2069;108.1504;9.0737;0.0497;7.5796;9.0813;7.8328;2.6016;11.0914;8.8808;8.6702;8.8808
3101.9;2.6063;2.6081;2.5997;2.6021;8.5;8.5781;0.0477;61.2821;108.3423;10.0891;0.0511;7.4947;8.7534;7.6342;2.6013;11.0841;8.7883;8.5257;8.7883
3102;2.6056;2.6087;2.5973;2.5965;8.5;8.5781;0.0482;61.489;108.9011;11.5515;0.0536;7.3929;8.4578;7.449;2.5983;11.0765;9.1226;8.6167;9.1226
3102.1;2.601;2.6053;2.5952;2.588;8.5;8.5781;0.0475;61.8256;109.8209;13.0632;0.0565;7.34;8.2731;7.3016;2.5931;10.9734;9.3827;8.6734;9.3827
3102.2;2.5964;2.599;2.5947;2.5799;8.5;8.5939;0.0457;62.1625;110.7418;13.5522;0.0563;7.3648;8.0908;7.1639;2.5882;10.8703;9.3703;8.553;9.3703
3102.3;2.593;2.5934;2.5969;2.5768;8.5;8.625;0.0437;62.652;112.1563;13.9677;0.0579;7.4376;7.883;6.9673;2.5865;10.7667;9.2801;8.384;9.2801
3102.4;2.5894;2.5921;2.6022;2.5815;8.5;8.625;0.0426;63.3234;114.1591;12.6174;0.0579;7.5065;7.7303;6.7582;2.5894;10.5235;9.3395;8.3035;9.3395
3102.5;2.5845;2.5951;2.6106;2.5928;8.5;8.6249;0.0426;63.995;116.1623;10.0343;0.0561;7.5476;7.5978;6.5858;2.5961;10.2802;9.4966;8.2399;9.4966
3102.6;2.5808;2.6011;2.6215;2.6059;8.5;8.5898;0.0439;64.7413;118.3392;8.6098;0.0557;7.5775;7.2931;6.33;2.6046;10.0377;9.5579;8.0935;9.5579
3102.7;2.5835;2.6075;2.6325;2.6151;8.5;8.5781;0.0463;65.5961;120.7678;7.7535;0.0518;7.6257;6.8027;6.1062;2.6132;10.051;9.3204;7.7838;9.3204
3102.8;2.5951;2.6126;2.6404;2.6186;8.5;8.5781;0.0493;66.4509;123.1962;7.2929;0.0483;7.6908;6.3683;5.9141;2.6202;10.0644;8.8725;7.3933;8.8725
3102.9;2.611;2.6151;2.6417;2.6172;8.5;8.5781;0.0514;67.277;125.5526;7.119;0.0459;7.7427;6.0806;5.7209;2.6238;10.0779;8.4339;7.0807;8.4339
3103;2.6229;2.6162;2.6377;2.6145;8.5;8.5781;0.0517;68.0527;127.7815;6.8693;0.0447;7.7525;5.8712;5.591;2.6238;10.1168;8.0432;6.8312;8.0432
3103.1;2.6246;2.6185;2.6324;2.6125;8.5;8.5781;0.0504;68.8282;130.0097;7.1231;0.0447;7.7129;5.6641;5.4447;2.6219;10.1558;7.7024;6.5759;7.7024
3103.2;2.6168;2.6226;2.6308;2.613;8.5;8.5781;0.0493;69.5122;131.9593;7.0018;0.0455;7.6566;5.4455;5.2698;2.6206;10.1951;7.3905;6.2964;7.3905
3103.3;2.6059;2.6259;2.6329;2.6156;8.5;8.5781;0.0492;69.9954;133.296;7.4735;0.0466;7.6218;5.1933;5.0824;2.6204;10.3329;7.3806;6.1367;7.3806
3103.4;2.5981;2.6248;2.6348;2.6165;8.5;8.5781;0.049;70.4783;134.6321;7.9826;0.0482;7.6363;4.9219;4.8889;2.6191;10.4708;7.2882;5.9655;7.2882
3103.5;2.5958;2.619;2.6335;2.6126;8.5;8.5781;0.047;70.8772;135.6858;8.3073;0.0512;7.6936;4.7471;4.7664;2.6154;10.6086;5.9822;5.2258;5.9822
3103.6;2.5981;2.6123;2.6302;2.6053;8.5;8.5781;0.0442;71.0424;135.9551;9.6448;0.0573;7.7595;4.7768;4.7382;2.6109;10.734;4.0638;4.1961;4.0638
3103.7;2.6007;2.6091;2.6283;2.6009;8.5;8.5781;0.0436;71.2075;136.2243;12.1442;0.0672;7.8075;4.8458;4.7542;2.6091;10.8593;2.9212;3.5807;2.9212
3103.8;2.6034;2.6129;2.6292;2.6028;8.5;8.5782;0.048;71.3313;136.3933;16.6243;0.0797;7.8189;4.5854;4.6555;2.6116;10.9838;2.7928;3.4771;2.7928
3103.9;2.6079;2.6206;2.6283;2.6067;8.5;8.6017;0.0561;71.3062;136.201;22.6042;0.0889;7.7948;4.2112;4.452;2.615;10.8213;3.076;3.5938;3.076
3104;2.614;2.6249;2.6223;2.606;8.5;8.625;0.0633;71.2812;136.0088;27.0393;0.0975;7.7475;3.9544;4.2854;2.6146;10.6589;3.2854;3.6504;3.2854
3104.1;2.6168;2.6191;2.6111;2.5984;8.5;8.6367;0.0654;71.2557;135.8461;29.5611;0.1015;7.6919;3.7754;4.1673;2.6077;10.4971;3.3375;3.6104;3.3375
3104.2;2.6112;2.6039;2.5997;2.5879;8.5;8.625;0.0619;71.2284;135.8289;28.7248;0.1016;7.6434;3.6097;4.0472;2.5962;10.5772;3.3477;3.5412;3.3477
3104.3;2.598;2.5865;2.5909;2.5797;8.5;8.625;0.0554;71.201;135.8116;26.949;0.0999;7.6063;3.4933;3.9137;2.5844;10.6573;3.3089;3.4514;3.3089
3104.4;2.5844;2.5745;2.5867;2.5762;8.5;8.625;0.0499;71.1781;135.796;24.3122;0.0982;7.5956;3.462;3.8387;2.5765;10.7375;3.1614;3.3202;3.1614
3104.5;2.5765;2.5715;2.5874;2.5774;8.5;8.625;0.0478;71.1867;135.793;23.127;0.0969;7.6183;3.4462;3.7758;2.5748;10.8454;3.0595;3.2236;3.0595
3104.6;2.5746;2.5751;2.5908;2.5803;8.5;8.625;0.0481;71.1954;135.79;22.2974;0.0961;7.6506;3.3767;3.7279;2.5766;10.9533;3.0857;3.1935;3.0857
3104.7;2.574;2.5799;2.5938;2.5824;8.5;8.625;0.0483;71.2088;135.7838;21.1202;0.0955;7.6592;3.1837;3.5611;2.578;11.0611;3.335;3.251;3.335
3104.8;2.5725;2.5831;2.5953;2.5834;8.5;8.625;0.0474;71.2807;135.7379;21.4038;0.095;7.6384;3.1012;3.4831;2.5776;11.1204;3.4436;3.2627;3.4436
3104.9;2.5718;2.5852;2.5966;2.584;8.5;8.625;0.0464;71.3526;135.6919;21.776;0.0944;7.6117;3.0738;3.4262;2.5777;11.1798;3.4254;3.2221;3.4254
3105;2.5743;2.588;2.5992;2.5845;8.5;8.625;0.0469;71.4247;135.6518;20.8858;0.0941;7.6024;3.058;3.3737;2.5802;11.2388;3.3625;3.1603;3.3625
3105.1;2.5793;2.5913;2.6015;2.5848;8.5;8.625;0.0488;71.5053;135.834;20.2546;0.0943;7.6203;3.04;3.3278;2.5847;11.2172;3.3178;3.1145;3.3178
3105.2;2.5815;2.5924;2.5996;2.5838;8.5;8.625;0.05;71.5859;136.0163;20.3659;0.0953;7.6344;3.0261;3.2945;2.5867;11.1955;3.2692;3.0715;3.2692
3105.3;2.5838;2.5936;2.5977;2.5827;8.5;8.625;0.0513;71.6666;136.1988;21.185;0.0963;7.6486;3.0316;3.2541;2.5887;11.1739;3.1811;3.014;3.1811
3105.4;2.5817;2.5924;2.593;2.5819;8.5;8.625;0.0509;71.7561;136.5019;21.748;0.0975;7.6413;3.0318;3.2185;2.5871;11.1225;3.1435;2.9878;3.1435
3105.5;2.5802;2.5906;2.5896;2.5825;8.5;8.625;0.0505;71.8458;136.808;21.8587;0.0978;7.6467;3.0114;3.2092;2.5851;11.071;3.1984;3.0048;3.1984
3105.6;2.581;2.5875;2.5879;2.584;8.5;8.625;0.0504;71.9358;137.1142;21.3666;0.0972;7.6705;2.9869;3.2054;2.5838;11.0195;3.2767;3.0376;3.2767
3105.7;2.5818;2.584;2.5883;2.5855;8.5;8.625;0.0503;72.106;137.4359;22.1772;0.0962;7.6952;2.9595;3.1777;2.5833;10.9597;3.3564;3.0775;3.3564
3105.8;2.5799;2.5827;2.5894;2.5849;8.5;8.625;0.0497;72.2826;137.7588;22.6025;0.0955;7.7024;2.9408;3.1543;2.5828;10.8998;3.4034;3.098;3.4034
3105.9;2.5763;2.5848;2.5901;2.5815;8.5;8.625;0.049;72.4591;138.0806;23.3216;0.096;7.7003;2.9396;3.1427;2.582;10.8401;3.3938;3.0928;3.3938
3106;2.574;2.5885;2.5883;2.5763;8.5;8.625;0.0483;72.6144;137.951;23.2017;0.0978;7.6955;2.941;3.15;2.5806;10.7914;3.3488;3.0743;3.3488
3106.1;2.5747;2.591;2.5839;2.5713;8.5;8.625;0.0477;72.7668;137.7596;23.9357;0.1009;7.684;2.9668;3.1537;2.5786;10.7426;3.2308;3.0267;3.2308
3106.2;2.5762;2.5917;2.5791;2.5682;8.5;8.625;0.0474;72.9189;137.567;23.5534;0.1045;7.6634;2.9923;3.1733;2.5768;10.6939;3.1011;2.9845;3.1011
3106.3;2.5767;2.5899;2.5765;2.5668;8.5;8.625;0.0474;72.945;136.8988;23.4915;0.1083;7.6454;2.998;3.1721;2.5754;10.6896;3.0523;2.9825;3.0523
3106.4;2.5776;2.5854;2.5759;2.5672;8.5;8.625;0.048;72.9456;136.1341;24.1817;0.1113;7.6547;3.0151;3.1717;2.5745;10.6852;2.9953;2.9753;2.9953
3106.5;2.5798;2.5807;2.5751;2.5695;8.5;8.625;0.0495;72.946;135.3696;25.3947;0.1133;7.7031;3.058;3.1995;2.5739;10.6809;2.883;2.9439;2.883
3106.6;2.5828;2.5782;2.5729;2.573;8.5;8.625;0.0515;72.8088;134.703;27.4338;0.1141;7.7649;3.1044;3.2396;2.5737;10.6767;2.8204;2.9298;2.8204
3106.7;2.5839;2.5793;2.5722;2.5765;8.5;8.625;0.0538;72.6336;134.0633;29.9589;0.1137;7.8091;3.1278;3.2259;2.5746;10.6725;2.8424;2.9588;2.8424
3106.8;2.582;2.5823;2.5742;2.5784;8.5;8.625;0.0554;72.4578;133.4232;31.3949;0.1121;7.816;3.1617;3.258;2.576;10.6683;2.8761;2.99;2.8761
3106.9;2.5783;2.5845;2.5779;2.5773;8.5;8.6368;0.0558;72.0518;132.6252;32.3173;0.1097;7.7845;3.1787;3.2881;2.5771;10.6746;2.9546;3.0466;2.9546
3107;2.5742;2.5843;2.5804;2.5749;8.5;8.6718;0.0548;71.5628;131.7705;32.1327;0.1042;7.7289;3.1793;3.284;2.5771;10.6808;3.0532;3.104;3.0532
3107.1;2.5697;2.5819;2.5803;2.5721;8.5;8.6483;0.0528;71.0739;130.916;31.4084;0.1053;7.6646;3.2043;3.2939;2.5751;10.6871;3.1281;3.1502;3.1281
3107.2;2.5644;2.5793;2.5787;2.5704;8.5;8.625;0.0504;70.6429;130.2094;30.0398;0.1038;7.6095;3.2304;3.3022;2.5724;10.6726;3.2086;3.2067;3.2086
3107.3;2.5591;2.5777;2.5771;2.5696;8.5;8.625;0.0481;70.2384;129.5698;29.7647;0.1021;7.5825;3.2741;3.3321;2.5701;10.658;3.2653;3.2475;3.2653
3107.4;2.5565;2.5771;2.5768;2.5701;8.5;8.625;0.0467;69.834;128.9308;29.7465;0.1;7.5879;3.3292;3.346;2.5699;10.6435;3.3126;3.2847;3.3126
3107.5;2.5578;2.5781;2.5788;2.5735;8.5;8.6251;0.0468;69.478;128.599;29.8905;0.0978;7.626;3.3765;3.379;2.5726;10.6601;3.3845;3.3282;3.3845
3107.6;2.5618;2.5797;2.5829;2.5791;8.5;8.6718;0.048;69.1493;128.44;29.3504;0.0929;7.6773;3.4063;3.3881;2.5772;10.6767;3.4996;3.402;3.4996
3107.7;2.5659;2.581;2.5889;2.5834;8.5;8.6483;0.0493;68.8207;128.2803;28.5366;0.0942;7.7233;3.4487;3.3893;2.5814;10.6933;3.6294;3.4793;3.6294
3107.8;2.5692;2.581;2.5947;2.5826;8.5;8.625;0.0499;68.5294;127.799;27.6519;0.0923;7.7484;3.488;3.4089;2.5834;10.6891;3.7663;3.5456;3.7663
3107.9;2.5724;2.5799;2.5981;2.5769;8.5;8.625;0.0493;68.2637;127.0961;25.8354;0.0902;7.7448;3.5426;3.4414;2.5828;10.6849;3.9329;3.64;3.9329
3108;2.5757;2.5794;2.5985;2.5714;8.5;8.625;0.0484;67.9981;126.3948;24.9264;0.0884;7.7294;3.6658;3.5156;2.5817;10.6807;4.1842;3.802;4.1842
3108.1;2.5771;2.5803;2.5966;2.5721;8.5;8.625;0.0482;67.7802;126.3216;23.7084;0.0873;7.7246;3.8755;3.6375;2.5817;10.687;4.6299;4.0853;4.6299
3108.2;2.5759;2.5813;2.5941;2.5781;8.5;8.625;0.0487;67.6025;126.775;22.2881;0.087;7.7408;3.8825;3.6759;2.5826;10.6933;4.6909;4.1205;4.6909
3108.3;2.5729;2.5814;2.5896;2.5816;8.5;8.625;0.0487;67.4248;127.2283;21.6474;0.087;7.7607;3.8869;3.693;2.5814;10.6996;4.7291;4.1495;4.7291
3108.4;2.5699;2.5804;2.5836;2.5791;8.5;8.625;0.0478;67.28;127.6445;20.5004;0.0869;7.7603;3.8946;3.718;2.5779;10.6954;4.7223;4.1577;4.7223
3108.5;2.5666;2.5802;2.5804;2.5723;8.5;8.625;0.0466;67.169;128.0231;19.2347;0.086;7.7375;3.8973;3.7443;2.5746;10.6912;4.7054;4.1523;4.7054
3108.6;2.5626;2.5819;2.5839;2.5658;8.5;8.625;0.0465;67.0582;128.4026;18.6081;0.0846;7.7092;3.8998;3.7672;2.5744;10.6869;4.6801;4.1496;4.6801
3108.7;2.5594;2.585;2.5916;2.5636;8.5;8.625;0.0477;67.0353;129.1806;18.8049;0.0832;7.6991;3.8984;3.7887;2.5771;10.6932;4.6499;4.146;4.6499
3108.8;2.5582;2.5872;2.5969;2.5658;8.5;8.625;0.049;67.1206;130.4492;17.9649;0.0821;7.7181;3.8869;3.7876;2.5801;10.6995;4.6384;4.1582;4.6384
3108.9;2.5603;2.5876;2.5958;2.5701;8.5;8.6094;0.0493;67.2058;131.7159;17.6294;0.0809;7.7441;3.8718;3.8114;2.5812;10.7058;4.6188;4.1589;4.6188
3109;2.5656;2.5887;2.591;2.5742;8.5;8.6017;0.0488;67.2952;132.1574;16.7942;0.08;7.751;3.861;3.8504;2.5815;10.7122;4.5847;4.1515;4.5847
3109.1;2.5724;2.5923;2.589;2.5765;8.5;8.625;0.0482;67.3907;131.3629;15.6774;0.0796;7.7243;3.8488;3.872;2.5828;10.7185;4.5503;4.1484;4.5503
3109.2;2.5791;2.5967;2.5927;2.5767;8.5;8.625;0.0478;67.4865;130.5689;16.3536;0.0794;7.6783;3.8366;3.9115;2.5855;10.7248;4.4856;4.1208;4.4856
3109.3;2.5823;2.5985;2.5988;2.5757;8.5;8.6094;0.0474;67.6373;129.9234;17.1826;0.082;7.6545;3.828;3.9047;2.5878;10.7174;4.3975;4.1054;4.3975
3109.4;2.5813;2.5977;2.6028;2.5753;8.5;8.6094;0.0469;67.8893;129.5509;16.5005;0.0787;7.6792;3.8314;3.9291;2.5887;10.71;4.2771;4.0599;4.2771
3109.5;2.5779;2.5966;2.6033;2.5773;8.5;8.625;0.0467;68.1414;129.1789;16.217;0.079;7.7383;3.8454;3.9572;2.5891;10.7026;4.1526;4.0064;4.1526
3109.6;2.5752;2.5966;2.6016;2.5797;8.5;8.6094;0.047;68.4068;128.9541;16.8074;0.083;7.7886;3.8616;4.0133;2.5894;10.7058;4.0346;3.9665;4.0346
3109.7;2.5746;2.5965;2.5998;2.5796;8.5;8.6094;0.047;68.7026;129.0655;16.7236;0.0818;7.7884;3.8815;4.0441;2.5889;10.7089;3.9145;3.9305;3.9145
3109.8;2.5761;2.5953;2.5982;2.5773;8.5;8.6249;0.0464;68.9983;129.1774;17.8567;0.0839;7.7426;3.9009;4.0829;2.5874;10.712;3.8087;3.8978;3.8087
3109.9;2.5794;2.5951;2.5973;2.5769;8.5;8.5781;0.0464;69.3008;129.5652;19.3328;0.0889;7.6922;3.9157;4.0927;2.5869;10.7046;3.7494;3.8899;3.7494
3110;2.5843;2.5972;2.5976;2.582;8.5;8.5781;0.0477;69.6223;130.7515;21.2481;0.0913;7.6659;3.9322;4.1315;2.589;10.6972;3.6918;3.8726;3.6918
3110.1;2.5889;2.5996;2.5981;2.5903;8.5;8.5781;0.0496;69.9438;131.9373;22.5644;0.0944;7.6568;3.9737;4.1798;2.5925;10.6898;3.5908;3.8337;3.5908
3110.2;2.5914;2.5995;2.5979;2.5976;8.5;8.5781;0.0508;70.2358;132.9629;24.0632;0.0982;7.6511;4.0415;4.2239;2.5948;10.6951;3.4735;3.7866;3.4735
3110.3;2.5916;2.5959;2.5977;2.6014;8.5;8.5939;0.0513;70.4164;133.3816;25.05;0.099;7.6459;4.1316;4.2606;2.5949;10.7004;3.3631;3.7422;3.3631
3110.4;2.5892;2.5921;2.5981;2.6015;8.5;8.625;0.0515;70.597;133.8002;25.9673;0.1019;7.6408;4.1881;4.2493;2.5933;10.7057;3.3481;3.7467;3.3481
3110.5;2.585;2.5915;2.5977;2.5985;8.5;8.625;0.0518;70.7582;134.1563;26.7249;0.1033;7.6272;4.176;4.2652;2.591;10.7015;3.488;3.8213;3.488
3110.6;2.5811;2.5928;2.5949;2.5941;8.5;8.625;0.052;70.8196;134.1863;26.1068;0.1032;7.6011;4.1394;4.256;2.5886;10.6972;3.7159;3.9444;3.7159
3110.7;2.5794;2.593;2.5911;2.5913;8.5;8.625;0.0523;70.881;134.2161;27.883;0.1021;7.5754;4.1534;4.2506;2.587;10.693;3.9003;4.0374;3.9003
3110.8;2.5814;2.5903;2.5891;2.5904;8.5;8.625;0.053;70.9057;134.1611;27.8216;0.1005;7.5663;4.1861;4.2332;2.5867;10.6886;4.0468;4.1102;4.0468
3110.9;2.5845;2.5871;2.5893;2.5883;8.5;8.625;0.0533;70.6435;133.4433;27.6556;0.0982;7.5657;4.2044;4.2257;2.5868;10.6842;4.2432;4.2128;4.2432
3111;2.5848;2.5864;2.5902;2.5837;8.5;8.625;0.0526;70.3814;132.7255;27.5676;0.0953;7.563;4.2327;4.2495;2.5863;10.6798;4.4536;4.3087;4.4536
3111.1;2.5807;2.5882;2.591;2.5795;8.5;8.625;0.0508;70.1089;131.9949;25.9847;0.0919;7.5619;4.2585;4.2335;2.5852;10.6861;4.6647;4.3941;4.6647
3111.2;2.5749;2.5903;2.5916;2.5808;8.5;8.625;0.0488;69.6893;131.0824;25.4057;0.0873;7.5807;4.25;4.2033;2.5845;10.6925;5.0041;4.5466;5.0041
3111.3;2.5722;2.5919;2.5924;2.5894;8.5;8.625;0.0481;69.2698;130.1699;24.4718;0.0812;7.6336;4.2418;4.2249;2.5858;10.6989;5.4318;4.7545;5.4318
3111.4;2.5739;2.5944;2.5956;2.6006;8.5;8.625;0.0489;68.8477;129.2478;23.9232;0.0744;7.6994;4.2731;4.2401;2.5896;10.7053;5.7565;4.9253;5.7565
3111.5;2.5784;2.6015;2.6038;2.6075;8.5;8.625;0.051;68.288;127.7905;23.279;0.0683;7.7522;4.312;4.2384;2.5968;10.7118;5.933;5.0192;5.933
3111.6;2.5834;2.6119;2.6163;2.6086;8.5;8.625;0.053;67.7283;126.333;22.3139;0.0641;7.7769;4.3138;4.2278;2.6056;10.7183;5.9933;5.0521;5.9933
3111.7;2.5882;2.6203;2.6296;2.607;8.5;8.625;0.0534;67.1686;124.8769;21.2169;0.0619;7.7751;4.2987;4.2229;2.6134;10.7139;6.0024;5.0453;6.0024
3111.8;2.5919;2.6226;2.6369;2.6064;8.5;8.625;0.0513;66.651;123.9818;19.6546;0.061;7.759;4.2871;4.2178;2.6173;10.7095;5.9986;5.0331;5.9986
3111.9;2.5933;2.6209;2.6359;2.6081;8.5;8.625;0.0476;66.1347;123.1057;18.2597;0.0608;7.738;4.2906;4.2141;2.6173;10.7051;5.9544;5.0095;5.9544
3112;2.5949;2.621;2.6288;2.6106;8.5;8.625;0.0443;65.6191;122.2302;17.7587;0.061;7.7232;4.31;4.2127;2.6157;10.7115;5.8484;4.9654;5.8484
3112.1;2.5993;2.6258;2.6215;2.612;8.5;8.625;0.0433;65.3528;121.6354;17.0979;0.0616;7.7172;4.3458;4.2093;2.6156;10.718;5.7591;4.9453;5.7591
3112.2;2.6071;2.6299;2.6184;2.6121;8.5;8.6249;0.0444;65.1083;121.0651;15.8984;0.0629;7.7157;4.3932;4.2145;2.617;10.7244;5.7321;4.9636;5.7321
3112.3;2.6143;2.6288;2.6194;2.6114;8.5;8.6016;0.0461;64.8647;120.4975;15.6305;0.0648;7.7117;4.4311;4.2182;2.618;10.717;5.7354;4.9926;5.7354
3112.4;2.6159;2.6221;2.6217;2.6096;8.5;8.6015;0.0464;64.9532;121.056;16.1298;0.0701;7.7034;4.4377;4.2179;2.6165;10.7097;5.6988;4.985;5.6988
3112.5;2.6111;2.615;2.6219;2.6062;8.5;8.5782;0.0455;65.0907;121.7806;15.8421;0.0727;7.6925;4.4201;4.1956;2.6128;10.7022;5.5379;4.9138;5.5379
3112.6;2.604;2.6124;2.6195;2.602;8.5;8.625;0.0444;65.2289;122.5047;17.2916;0.0728;7.6836;4.4385;4.1856;2.6091;10.6637;5.2674;4.7974;5.2674
3112.7;2.6011;2.6145;2.6161;2.5997;8.5;8.625;0.0445;65.6328;123.0293;18.0539;0.0764;7.6844;4.5166;4.1993;2.6078;10.6253;4.9407;4.6477;4.9407
3112.8;2.6045;2.6179;2.613;2.6009;8.5;8.6249;0.046;66.0936;123.5112;18.1962;0.0804;7.6855;4.6286;4.2134;2.6087;10.5869;4.5997;4.4948;4.5997
3112.9;2.6122;2.6191;2.6115;2.6031;8.5;8.5781;0.0478;66.5547;123.9944;18.7156;0.0874;7.6726;4.682;4.2261;2.6098;10.5794;4.408;4.4156;4.408
3113;2.6206;2.6183;2.611;2.6025;8.5;8.5782;0.0494;67.0868;125.0233;19.4286;0.0913;7.6565;4.6248;4.1978;2.6098;10.5718;4.4244;4.4221;4.4244
3113.1;2.6242;2.6171;2.6111;2.599;8.5;8.6017;0.0512;67.6395;126.2101;19.6884;0.0916;7.6667;4.547;4.1516;2.6083;10.5643;4.4675;4.4342;4.4675
3113.2;2.6206;2.6163;2.6103;2.5957;8.5;8.625;0.0528;68.1918;127.3958;19.7392;0.0943;7.7092;4.5322;4.1282;2.6061;10.5663;4.3966;4.3893;4.3966
3113.3;2.61;2.6157;2.6068;2.5942;8.5;8.625;0.0533;68.5745;128.1413;20.9736;0.0961;7.74;4.5641;4.1355;2.603;10.5683;4.2528;4.3125;4.2528
3113.4;2.5951;2.6138;2.6017;2.5929;8.5;8.625;0.052;68.8938;128.7221;22.4843;0.0965;7.7182;4.593;4.1227;2.599;10.5704;4.1041;4.2298;4.1041
3113.5;2.5801;2.6113;2.5981;2.5914;8.5;8.625;0.0499;69.2124;129.3024;21.9204;0.0945;7.6589;4.5808;4.0766;2.5953;10.5897;4.0513;4.1913;4.0513
3113.6;2.57;2.6106;2.597;2.5904;8.5;8.625;0.0482;69.2965;129.7118;23.1926;0.0894;7.6043;4.5269;4.0329;2.5937;10.6089;4.0959;4.1915;4.0959
3113.7;2.5698;2.6121;2.5984;2.5918;8.5;8.625;0.0479;69.2701;130.0406;25.1631;0.0817;7.596;4.4591;4.0141;2.5953;10.6282;4.1654;4.1983;4.1654
3113.8;2.5784;2.6139;2.6006;2.5964;8.5;8.625;0.0482;69.2433;130.3682;25.5768;0.0733;7.6342;4.3729;3.9949;2.5994;10.6469;4.261;4.2134;4.261
3113.9;2.5892;2.6148;2.6034;2.6023;8.5;8.625;0.0481;69.0239;130.2057;25.7642;0.0664;7.6839;4.2564;3.9469;2.6036;10.6657;4.4463;4.2585;4.4463
3114;2.5969;2.6132;2.6066;2.6058;8.5;8.6249;0.0465;68.6924;129.7578;26.1529;0.0624;7.7031;4.1519;3.8739;2.606;10.6844;4.6635;4.3195;4.6635
3114.1;2.5985;2.6088;2.6107;2.6063;8.5;8.6015;0.0437;68.3609;129.3099;25.9271;0.0644;7.672;4.0705;3.8326;2.6064;10.6987;4.8566;4.3639;4.8566
3114.2;2.5966;2.6026;2.6146;2.6078;8.5;8.5782;0.0412;68.014;128.9637;24.3836;0.0665;7.5936;3.9787;3.7901;2.6063;10.7131;5.107;4.4361;5.107
